Index, Year, Title, Artist, Col1, 'Col2', 'Col3', 'Col4', 'Col5'
201,2021-07-28,"Under Control (feat. Hurts)","Calvin Harris & Alesso",https://www.shazam.com/track/98412172/under-control-feat-hurts,98412172
202,2021-07-26,"Rome Wasn't Built In a Day","Morcheeba",https://www.shazam.com/track/231231/rome-wasnt-built-in-a-day,231231
203,2021-07-24,"Welcome to St. Tropez (DJ Antoine vs. Mad Mark Radio Edit) [feat. Timati, Kalenna]","DJ Antoine",https://www.shazam.com/track/53671740/welcome-to-st-tropez-dj-antoine-vs-timati-feat-kalenna,53671740
204,2021-07-23,"Summer Nights","John Travolta & Olivia Newton-John",https://www.shazam.com/track/5160896/summer-nights,5160896
205,2021-07-23,"Losing My Religion","R.E.M.",https://www.shazam.com/track/20123503/losing-my-religion,20123503
206,2021-07-23,"Intoxicated","Martin Solveig & Good Times Ahead",https://www.shazam.com/track/220867619/intoxicated,220867619
207,2021-07-23,"Dreamer","Axwell Λ Ingrosso",https://www.shazam.com/track/384255428/dreamer,384255428
208,2021-07-23,"Only The Horses","Scissor Sisters",https://www.shazam.com/track/58109906/only-the-horses,58109906
209,2021-07-22,"Hangover (feat. Flo Rida)","Taio Cruz",https://www.shazam.com/track/54879775/hangover-feat-flo-rida,54879775
210,2021-07-22,"Don't Look Down (feat. Usher)","Martin Garrix",https://www.shazam.com/track/264319488/dont-look-down-feat-usher,264319488
211,2021-07-22,"Reggae Night","Jimmy Cliff",https://www.shazam.com/track/54718800/reggae-night,54718800
212,2021-07-21,"Cose Della Vita","Eros Ramazzotti",https://www.shazam.com/track/5089286/cose-della-vita,5089286
213,2021-07-21,"Jubel","Klingande",https://www.shazam.com/track/101998517/jubel,101998517
214,2021-07-21,"Because the Night (feat. Taleesa)","Co.Ro.",https://www.shazam.com/track/5653419/because-the-night-feat-taleesa,5653419
215,2021-07-21,"Evacuate the Dancefloor","Cascada",https://www.shazam.com/track/48937253/evacuate-the-dancefloor,61084310
216,2021-07-20,""Everywhere"","Lil Sicko",https://www.shazam.com/track/510818513/everywhere,510818513
217,2021-07-20,"Solace","Kar",https://www.shazam.com/track/363446680/solace,363446680
218,2021-07-20,"Hallelujah","Jeff Buckley",https://www.shazam.com/track/10546337/hallelujah,10546337
219,2021-07-20,"Calabria (feat. Fallen Roses, Lujavo & Lunis)","Dance Fruits Music & DMNDS",https://www.shazam.com/track/563779311/calabria-feat-fallen-roses-lujavo-lunis,563779311
220,2021-07-20,"Never Ending Story","Limahl",https://www.shazam.com/track/537190/never-ending-story,537190
221,2022-06-22,"lovely","Billie Eilish & Khalid",https://www.shazam.com/track/413168592/lovely,413168592
222,2022-06-14,"I Don't Know","Erika",https://www.shazam.com/track/20105336/i-dont-know,20105336
223,2022-06-13,"Someone Like You","Adele",https://www.shazam.com/track/53080366/someone-like-you,53080366
